,Date,Province_Id,Daily_Total,Daily_100k,N_Day_Rate,NDR_Change,NDRC_Sliding_Window
1416,2020-03-29,30,59,4.636221620823078,50.338328721942744,0.7282534103762975,1.0710134567286869
2146,2020-03-29,40,300.0,6.856119532330375,50.086937672423964,0.7180857548502676,1.0692053447354464
1417,2020-03-30,30,98,7.700842692214605,50.87273794713973,1.0106163481936188,1.0299006443461862
2147,2020-03-30,40,692.0,15.81478238790873,60.3468449021464,1.2048419749041908,1.069562647955978
687,2020-03-30,20,118.0,10.5744716124725,62.22874239250167,1.0940820666293376,0.9959349083945265
29,2020-03-30,10,476,23.95366274651892,79.84172970611851,1.501555629974262,1.0775323962660237
30,2020-03-31,10,373,18.77041219422596,88.30651278649417,1.1060195352922944,1.03312993871685
688,2020-03-31,20,87.0,7.796432460043284,91.46672362571437,1.4698468924343193,1.0295509442887467
1418,2020-03-31,30,66,5.186281813124122,89.79688590650812,1.765127837228129,1.0709742838458916
2148,2020-03-31,40,526.0,12.02106291335259,94.11710612764611,1.5596027643244457,1.0466811448639066
31,2020-04-01,10,345,17.36137320913661,95.66369694887398,1.0833141738952807,1.0545271440946233
689,2020-04-01,20,86.0,7.706818293835889,92.79604363023738,1.014533372923279,1.0451602571805516
1419,2020-04-01,30,98,7.700842692214605,76.54322357593306,0.8524039871006874,1.0328852978443788
2149,2020-04-01,40,529.0,12.089624108675894,69.86243549038299,0.7422926433334257,1.0054720587080963
2150,2020-04-02,40,579.0,13.232310697397622,75.29831372773734,1.0778083128536597,1.031270290041558
32,2020-04-02,10,361,18.166538343473384,88.2785702580866,0.9228011573216301,1.0370249379625505
690,2020-04-02,20,112.0,10.036786615228134,86.29429395996213,0.9299350552467232,1.0322681700848464
1420,2020-04-02,30,106,8.329482911987226,77.26240366281276,1.009395738163108,1.0411416502075495
1421,2020-04-03,30,100,7.8580027471577605,77.41358811613463,1.0019567661133308,1.0387062142324623
2151,2020-04-03,40,590.0,13.483701746916404,83.19644717083642,1.1048912392866732,1.056104113187612
33,2020-04-03,10,439,22.091718373365136,93.19854143552567,1.0557323386984554,1.042638986630944
691,2020-04-03,20,51.0,4.570322476577097,84.53655321470515,0.9796308577937666,1.029719508752024
2152,2020-04-04,40,404.0,9.23290763687157,75.60292250810333,0.9087277771953354,1.0451786381068568
1422,2020-04-04,30,60,4.714801648294657,70.28093754116986,0.9078630670850125,1.0393738791800262
692,2020-04-04,20,143.0,12.814825767657352,74.76628039683997,0.8844254651233446,1.0499305038208533
34,2020-04-04,10,201,10.114887000105679,77.0231646497879,0.8264417389307769,1.0475850660871533
35,2020-04-05,10,143,7.196163388134885,70.73562629100638,0.9183682157521058,1.0591761128378294
693,2020-04-05,20,107.0,9.588715784191164,58.2326237018324,0.7788621206344462,1.021616547255031
1423,2020-04-05,30,46,3.6146812636925696,57.27698248894787,0.8149718044867514,1.0517622211958055
2153,2020-04-05,40,296.0,6.7647046052326365,54.808779457308944,0.7249558302648206,1.046160077451793
1424,2020-04-06,30,89,6.9936224449704065,57.08760025398469,0.9966935717153095,1.0497732531274755
2154,2020-04-06,40,627.0,14.329289822570484,58.60206430889782,1.0692094385087247,1.0267840008238693
36,2020-04-06,10,448,22.54462376142957,71.03180107022172,1.0041870666133197,0.9881234609291233
694,2020-04-06,20,90.0,8.065274958665466,71.9009126407523,1.2347187550556784,1.0417075027445082
37,2020-04-07,10,423,21.28655323902837,83.59875009558951,1.1769200391377401,0.9982521043356155
695,2020-04-07,20,81.0,7.258747462798919,87.24281629469584,1.213375645599914,1.0050687531967362
1425,2020-04-07,30,80,6.286402197726208,86.76451388718942,1.5198486799440005,1.0147333735154571
2155,2020-04-07,40,584.0,13.346579356269796,93.11747079848881,1.5889793627005449,1.0309806577347405
38,2020-04-08,10,374,18.820735015122008,97.60891599104033,1.167588222065894,1.0102912540742746
696,2020-04-08,20,124.0,11.112156609716864,86.17644883932763,0.9877770170581593,1.001246416644576
1426,2020-04-08,30,82,6.443562252669364,84.55473613333153,0.9745313186825315,1.0321801351700064
2156,2020-04-08,40,580.0,13.255164429172057,76.5233473234752,0.8217936619979276,1.0423379461153837
2157,2020-04-09,40,667.0,15.243439093547867,84.50803895422416,1.1043432090992638,1.0461286455790415
1427,2020-04-09,30,73,5.736342005425165,83.95797876192312,0.9929423542819954,1.029829651758419
697,2020-04-09,20,103.0,9.230259119361587,79.8416585250149,0.9264904692681909,1.0007543329333572
39,2020-04-09,10,491,24.70850505995964,85.72942856985254,0.8782950583912004,1.003933239941356
40,2020-04-10,10,558,28.080134059994865,102.69740602013054,1.1979247702141447,1.0242464444435975
698,2020-04-10,20,125.0,11.201770775924258,107.45561454338544,1.3458589980281896,1.0530726386811318
1428,2020-04-10,30,46,3.6146812636925696,97.81513137790596,1.1650486686354982,1.0531284949758712
2158,2020-04-10,40,729.0,16.66037046356281,99.2320627479209,1.174232226613049,1.0560345009113807
1429,2020-04-11,30,53,4.164741455993613,97.66046219848934,0.9984187601934608,1.0660650225627923
2159,2020-04-11,40,401.0,9.164346441548268,97.59454952067603,0.983498143826712,1.0667159818587204
41,2020-04-11,10,231,11.624571626987123,84.51061608770351,0.8229089649171656,1.023741762441653
699,2020-04-11,20,117.0,10.484857446265105,66.91533947397375,0.6227253899977142,1.0156869136631848
42,2020-04-12,10,129,6.491643895590212,62.2052125936397,0.736063887276414,0.9976982869451254
700,2020-04-12,20,44.0,3.943023313125339,62.53355464307246,0.934517483355135,1.0379233940518546
1430,2020-04-12,30,49,3.8504213461073027,49.72360552561696,0.5091477595565395,1.0223758732870478
2160,2020-04-12,40,222.0,5.073528453924477,50.63239252354783,0.518803486180558,1.03726564698954
2161,2020-04-13,40,326.0,7.450316558465674,48.91836264046523,0.9661475629008556,1.0225425219027016
43,2020-04-13,10,103,5.18325055229296,42.477041565771074,0.6828534104248721,0.9517934789182044
701,2020-04-13,20,186.0,16.668234914575297,48.66041903408126,0.7781489363882166,0.972699134242217
1431,2020-04-13,30,37,2.907461016448371,45.07623615493942,0.9065359536672523,1.0094962135658967
2162,2020-04-14,40,479.0,10.946937519954165,52.08015036176825,1.064633964643117,0.9476360364659262
1432,2020-04-14,30,37,2.907461016448371,51.13719003210932,1.134460070187243,0.9544406978863601
702,2020-04-14,20,42.0,3.763794980710551,49.827456558895385,1.0239833019932842,0.9456430851555557
44,2020-04-14,10,400,20.12912835841926,62.50626835884897,1.4715306446675394,0.9938807082796044
45,2020-04-15,10,547,27.526583030138337,84.84960083669435,1.3574574688985133,1.02100488639855
703,2020-04-15,20,98.0,8.782188288324617,76.96355421044368,1.5446013006799533,1.0251894113872406
1433,2020-04-15,30,72,5.657761977953588,79.7138551719489,1.5588235317954728,1.0379110140453516
2163,2020-04-15,40,717.0,16.386125682269597,85.15304333426431,1.6350383542051885,1.063813849638392
1434,2020-04-16,30,45,3.5361012362209925,85.78168355403695,1.076120122016421,1.0497935522931268
2164,2020-04-16,40,444.0,10.147056907848954,92.16494548117534,1.0823447039865168,1.0606712060508567
46,2020-04-16,10,263,13.234901895660663,85.27071901841674,1.0049631132918693,1.0391003228129312
704,2020-04-16,20,136.0,12.187526604205594,69.931662592484,0.9086334864586403,1.0226384138430191
47,2020-04-17,10,349,17.562664492720803,78.7121387968802,0.9230852009102911,0.9998375271980949
705,2020-04-17,20,115.0,10.305629113850317,83.36000593277693,1.192020936475435,1.0006615479069114
1435,2020-04-17,30,60,4.714801648294657,71.68868189880197,0.8357108292662817,1.0027452895260958
2165,2020-04-17,40,524.0,11.975355449803722,80.12793611238472,0.8693970977148879,1.0171233304939766
48,2020-04-18,10,194,9.76262725383334,79.7435064583691,1.0131030318481167,1.0270081081882307
706,2020-04-18,20,100.0,8.961416620739406,75.47002118344784,0.9053504775936351,1.0410365604206142
